date,store_id,city,store_profile,family,onpromotion,holiday_flag,holiday_name,local_event_flag,local_event_name,weekend_flag,payday_flag,heatwave_flag,avg_temp_f,temp_index,day_of_week,day_name,month,week_of_year,quarter,day_of_month,pred_transactions,pred_sales,baseline_sales,explanation,delta_units,uplift_pct,case_pack,safety_stock_units,estimated_on_hand_units,recommended_order_units,event_or_holiday_flag,priority,action,drivers
2026-01-11,S002,Phoenix,urban flagship,dairy,0,0,none,0,none,1,0,0,77.5,0.4090909090909091,6,Sunday,1,2,1,11,1170.9521484375,182.55078125,191.55128555297853,Expect near-normal dairy demand because of weekend traffic.,-9.000504302978527,-4.698743877910024,12,21.90609375,210.7,0,0,Normal,Hold steady,baseline demand
2026-01-11,S002,Phoenix,urban flagship,frozen,0,0,none,0,none,1,0,0,77.5,0.4090909090909091,6,Sunday,1,2,1,11,1170.9521484375,138.98387145996094,141.9123486328125,Expect near-normal frozen demand because of weekend traffic.,-2.928477172851558,-2.06358164110776,10,18.067903289794923,156.1,10,0,Medium,Replenish,baseline demand
2026-01-11,S002,Phoenix,urban flagship,produce,0,0,none,0,none,1,0,0,77.5,0.4090909090909091,6,Sunday,1,2,1,11,1170.9521484375,269.4907531738281,298.10313903808594,Expect below-normal produce demand because of weekend traffic.,-28.612385864257817,-9.598149807004305,12,32.338890380859375,327.9,0,0,Normal,Trim order,baseline demand
2026-01-11,S002,Phoenix,urban flagship,snacks,0,0,none,0,none,1,0,0,77.5,0.4090909090909091,6,Sunday,1,2,1,11,1170.9521484375,246.13877868652344,251.5944384765625,Expect near-normal snacks demand because of weekend traffic.,-5.45565979003905,-2.1684341764761537,18,39.38220458984375,276.8,18,0,Medium,Replenish,baseline demand
2026-01-11,S003,Mesa,family suburban,bakery,0,0,none,0,none,1,0,0,75.5,0.3727272727272727,6,Sunday,1,2,1,11,918.7943725585938,111.57986450195312,120.66631721496582,Expect near-normal bakery demand because of weekend traffic.,-9.08645271301269,-7.530231238287705,8,11.157986450195313,132.7,0,0,Normal,Hold steady,baseline demand
2026-01-11,S003,Mesa,family suburban,beverages,0,0,none,0,none,1,0,0,75.5,0.3727272727272727,6,Sunday,1,2,1,11,918.7943725585938,183.2777404785156,198.94763702392575,Expect near-normal beverages demand because of weekend traffic.,-15.669896545410154,-7.876392391393755,24,32.98999328613281,218.8,0,0,Normal,Trim order,baseline demand
2026-01-11,S003,Mesa,family suburban,dairy,0,0,none,0,none,1,0,0,75.5,0.3727272727272727,6,Sunday,1,2,1,11,918.7943725585938,126.20808410644533,134.58560623168944,Expect near-normal dairy demand because of weekend traffic.,-8.377522125244113,-6.224679116741644,12,15.14497009277344,148.0,0,0,Normal,Hold steady,baseline demand
2026-01-11,S003,Mesa,family suburban,frozen,0,0,none,0,none,1,0,0,75.5,0.3727272727272727,6,Sunday,1,2,1,11,918.7943725585938,89.64717864990234,99.3794676208496,Expect below-normal frozen demand because of weekend traffic.,-9.732288970947252,-9.793058067162999,10,11.654133224487305,109.3,0,0,Normal,Hold steady,baseline demand
2026-01-11,S003,Mesa,family suburban,produce,0,0,none,0,none,1,0,0,75.5,0.3727272727272727,6,Sunday,1,2,1,11,918.7943725585938,191.38958740234372,187.71574417114255,Expect near-normal produce demand because of weekend traffic.,3.6738432312011753,1.9571311119496144,12,22.966750488281246,206.5,12,0,Medium,Replenish,baseline demand
2026-01-11,S003,Mesa,family suburban,snacks,0,0,none,0,none,1,0,0,75.5,0.3727272727272727,6,Sunday,1,2,1,11,918.7943725585938,157.58663940429688,156.92639068603518,Expect near-normal snacks demand because of weekend traffic.,0.6602487182616983,0.420737847455287,18,25.2138623046875,172.6,18,0,Medium,Replenish,baseline demand
2026-01-11,S004,Scottsdale,premium suburban,bakery,0,0,none,0,none,1,0,0,72.0,0.3090909090909091,6,Sunday,1,2,1,11,1098.6220703125,150.7454376220703,149.29094009399415,Expect near-normal bakery demand because of weekend traffic.,1.4544975280761605,0.9742704595204525,8,15.074543762207032,164.2,8,0,Medium,Replenish,baseline demand
2026-01-11,S004,Scottsdale,premium suburban,beverages,0,0,none,0,none,1,0,0,72.0,0.3090909090909091,6,Sunday,1,2,1,11,1098.6220703125,235.3706970214844,240.2105256652832,Expect near-normal beverages demand because of weekend traffic.,-4.839828643798796,-2.0148278808326507,24,42.36672546386719,264.2,24,0,Medium,Replenish,baseline demand
2026-01-11,S004,Scottsdale,premium suburban,dairy,0,0,none,0,none,1,0,0,72.0,0.3090909090909091,6,Sunday,1,2,1,11,1098.6220703125,165.72296142578125,186.7971310424805,Expect below-normal dairy demand because of weekend traffic.,-21.074169616699237,-11.281848655323648,12,19.88675537109375,205.5,0,0,Normal,Trim order,baseline demand
2026-01-11,S004,Scottsdale,premium suburban,frozen,1,0,none,0,none,1,0,0,72.0,0.3090909090909091,6,Sunday,1,2,1,11,1098.6220703125,144.52845764160156,127.10986923217774,"Expect above-normal frozen demand because of promotion activity, weekend traffic.",17.41858840942382,13.703568821715317,10,18.788699493408203,139.8,30,0,Medium,Increase order,promotion
2026-01-11,S004,Scottsdale,premium suburban,produce,0,0,none,0,none,1,0,0,72.0,0.3090909090909091,6,Sunday,1,2,1,11,1098.6220703125,245.6143951416016,277.7892111206055,Expect below-normal produce demand because of weekend traffic.,-32.17481597900391,-11.582457018114656,12,29.47372741699219,305.6,0,0,Normal,Trim order,baseline demand
2026-01-11,S004,Scottsdale,premium suburban,snacks,0,0,none,0,none,1,0,0,72.0,0.3090909090909091,6,Sunday,1,2,1,11,1098.6220703125,205.19390869140625,208.12884338378905,Expect near-normal snacks demand because of weekend traffic.,-2.9349346923827966,-1.4101527902938396,18,32.831025390625,228.9,18,0,Medium,Replenish,baseline demand
2026-01-12,S001,Tempe,campus corridor,bakery,0,0,none,0,none,0,0,0,73.7,0.34,0,Monday,1,3,1,12,846.3767700195312,99.42707824707033,103.65307014465331,Expect near-normal demand with no major external spike drivers flagged.,-4.225991897582986,-4.077054246136069,8,9.942707824707034,114.0,0,0,Normal,Hold steady,baseline demand
2026-01-12,S001,Tempe,campus corridor,beverages,0,0,none,0,none,0,0,0,73.7,0.34,0,Monday,1,3,1,12,846.3767700195312,162.71212768554688,169.50280136108398,Expect near-normal demand with no major external spike drivers flagged.,-6.790673675537107,-4.006230941913018,24,29.288182983398436,186.5,24,0,Medium,Replenish,baseline demand
2026-01-12,S001,Tempe,campus corridor,dairy,1,0,none,0,none,0,0,0,73.7,0.34,0,Monday,1,3,1,12,846.3767700195312,138.79522705078125,122.11972816467284,Expect above-normal dairy demand because of promotion activity.,16.675498886108414,13.655040947701972,12,16.65542724609375,134.3,24,0,Medium,Increase order,promotion
2026-01-12,S001,Tempe,campus corridor,frozen,0,0,none,0,none,0,0,0,73.7,0.34,0,Monday,1,3,1,12,846.3767700195312,86.72574615478516,92.7829377746582,Expect near-normal demand with no major external spike drivers flagged.,-6.057191619873038,-6.528346445101935,10,11.27434700012207,102.1,0,0,Normal,Hold steady,baseline demand
2026-01-12,S001,Tempe,campus corridor,produce,0,0,none,0,none,0,0,0,73.7,0.34,0,Monday,1,3,1,12,846.3767700195312,175.812255859375,175.27484420776366,Expect near-normal demand with no major external spike drivers flagged.,0.5374116516113361,0.30661082829108677,12,21.097470703124998,192.8,12,0,Medium,Replenish,baseline demand
2026-01-12,S001,Tempe,campus corridor,snacks,1,0,none,0,none,0,0,0,73.7,0.34,0,Monday,1,3,1,12,846.3767700195312,171.1048583984375,152.18098205566406,Expect above-normal snacks demand because of promotion activity.,18.92387634277344,12.435112513501556,18,27.37677734375,167.4,36,0,Medium,Increase order,promotion
2026-01-12,S002,Phoenix,urban flagship,bakery,0,0,none,0,none,0,0,0,77.2,0.4036363636363637,0,Monday,1,3,1,12,997.9325561523438,136.70559692382812,139.1850048828125,Expect near-normal demand with no major external spike drivers flagged.,-2.479407958984382,-1.7813757746906225,8,13.670559692382813,153.1,0,0,Normal,Hold steady,baseline demand
2026-01-12,S002,Phoenix,urban flagship,beverages,0,0,none,0,none,0,0,0,77.2,0.4036363636363637,0,Monday,1,3,1,12,997.9325561523438,215.2700958251953,247.8090785217285,Expect below-normal demand with no major external spike drivers flagged.,-32.538982696533196,-13.130666112250644,24,38.748617248535155,272.6,0,0,Normal,Trim order,baseline demand
2026-01-12,S002,Phoenix,urban flagship,dairy,0,0,none,0,none,0,0,0,77.2,0.4036363636363637,0,Monday,1,3,1,12,997.9325561523438,154.94122314453125,163.26627548217772,Expect near-normal demand with no major external spike drivers flagged.,-8.325052337646468,-5.099064281989601,12,18.592946777343748,179.6,0,0,Normal,Hold steady,baseline demand
2026-01-12,S002,Phoenix,urban flagship,frozen,1,0,none,0,none,0,0,0,77.2,0.4036363636363637,0,Monday,1,3,1,12,997.9325561523438,132.64219665527344,120.818473739624,Expect near-normal frozen demand because of promotion activity.,11.82372291564944,9.786353485254876,10,17.243485565185548,132.9,20,0,Medium,Replenish,promotion
2026-01-12,S002,Phoenix,urban flagship,produce,0,0,none,0,none,0,0,0,77.2,0.4036363636363637,0,Monday,1,3,1,12,997.9325561523438,224.9282989501953,252.7850570678711,Expect below-normal demand with no major external spike drivers flagged.,-27.85675811767578,-11.019938615357484,12,26.991395874023436,278.1,0,0,Normal,Trim order,baseline demand
2026-01-12,S002,Phoenix,urban flagship,snacks,0,0,none,0,none,0,0,0,77.2,0.4036363636363637,0,Monday,1,3,1,12,997.9325561523438,187.42904663085935,196.4681437683105,Expect near-normal demand with no major external spike drivers flagged.,-9.039097137451165,-4.600795306597249,18,29.988647460937496,216.1,18,0,Medium,Replenish,baseline demand
2026-01-12,S003,Mesa,family suburban,bakery,0,0,none,0,none,0,0,0,75.2,0.3672727272727273,0,Monday,1,3,1,12,776.3155517578125,93.09300231933594,101.08223640441896,Expect near-normal demand with no major external spike drivers flagged.,-7.989234085083027,-7.903697394583728,8,9.309300231933594,111.2,0,0,Normal,Hold steady,baseline demand
2026-01-12,S003,Mesa,family suburban,beverages,0,0,none,0,none,0,0,0,75.2,0.3672727272727273,0,Monday,1,3,1,12,776.3155517578125,153.88870239257812,156.54535491943358,Expect near-normal demand with no major external spike drivers flagged.,-2.656652526855453,-1.6970497324706346,24,27.699966430664062,172.2,24,0,Medium,Replenish,baseline demand
2026-01-12,S003,Mesa,family suburban,dairy,0,0,none,0,none,0,0,0,75.2,0.3672727272727273,0,Monday,1,3,1,12,776.3155517578125,111.7149887084961,121.31144386291504,Expect near-normal demand with no major external spike drivers flagged.,-9.596455154418948,-7.910593468216554,12,13.40579864501953,133.4,0,0,Normal,Hold steady,baseline demand
2026-01-12,S003,Mesa,family suburban,frozen,0,0,none,0,none,0,0,0,75.2,0.3672727272727273,0,Monday,1,3,1,12,776.3155517578125,74.8398208618164,78.2683447265625,Expect near-normal demand with no major external spike drivers flagged.,-3.428523864746097,-4.380473199891927,10,9.729176712036134,86.1,0,0,Normal,Hold steady,baseline demand
2026-01-12,S003,Mesa,family suburban,produce,0,0,none,0,none,0,0,0,75.2,0.3672727272727273,0,Monday,1,3,1,12,776.3155517578125,162.8809814453125,178.39126052856443,Expect below-normal demand with no major external spike drivers flagged.,-15.51027908325193,-8.6945285533023,12,19.5457177734375,196.2,0,0,Normal,Trim order,baseline demand
2026-01-12,S003,Mesa,family suburban,snacks,0,0,none,0,none,0,0,0,75.2,0.3672727272727273,0,Monday,1,3,1,12,776.3155517578125,129.2434539794922,127.22428955078124,Expect near-normal demand with no major external spike drivers flagged.,2.019164428710951,1.5870903550261186,18,20.67895263671875,139.9,18,0,Medium,Replenish,baseline demand
2026-01-12,S004,Scottsdale,premium suburban,bakery,0,0,none,0,none,0,0,0,71.7,0.3036363636363637,0,Monday,1,3,1,12,915.33349609375,121.48079681396484,123.02530212402344,Expect near-normal demand with no major external spike drivers flagged.,-1.5445053100585966,-1.2554371201637533,8,12.148079681396485,135.3,0,0,Normal,Hold steady,baseline demand
2026-01-12,S004,Scottsdale,premium suburban,beverages,0,0,none,0,none,0,0,0,71.7,0.3036363636363637,0,Monday,1,3,1,12,915.33349609375,184.6439666748047,192.6390867614746,Expect near-normal demand with no major external spike drivers flagged.,-7.995120086669914,-4.150310417827852,24,33.23591400146484,211.9,24,0,Medium,Replenish,baseline demand
2026-01-12,S004,Scottsdale,premium suburban,dairy,0,0,none,0,none,0,0,0,71.7,0.3036363636363637,0,Monday,1,3,1,12,915.33349609375,136.6035614013672,138.53916885375978,Expect near-normal demand with no major external spike drivers flagged.,-1.9356074523925884,-1.3971553809708441,12,16.39242736816406,152.4,12,0,Medium,Replenish,baseline demand
2026-01-12,S004,Scottsdale,premium suburban,frozen,0,0,none,0,none,0,0,0,71.7,0.3036363636363637,0,Monday,1,3,1,12,915.33349609375,101.65560913085938,105.34032035827636,Expect near-normal demand with no major external spike drivers flagged.,-3.684711227416983,-3.4979115450615614,10,13.215229187011719,115.9,0,0,Normal,Hold steady,baseline demand
2026-01-12,S004,Scottsdale,premium suburban,produce,0,0,none,0,none,0,0,0,71.7,0.3036363636363637,0,Monday,1,3,1,12,915.33349609375,211.221923828125,214.7420864868164,Expect near-normal demand with no major external spike drivers flagged.,-3.5201626586913903,-1.6392513997983822,12,25.346630859375,236.2,12,0,Medium,Replenish,baseline demand
2026-01-12,S004,Scottsdale,premium suburban,snacks,0,0,none,0,none,0,0,0,71.7,0.3036363636363637,0,Monday,1,3,1,12,915.33349609375,163.63812255859375,184.26975128173828,Expect below-normal demand with no major external spike drivers flagged.,-20.63162872314453,-11.196427291856443,18,26.182099609375,202.7,0,0,Normal,Trim order,baseline demand
2026-01-13,S001,Tempe,campus corridor,bakery,0,0,none,0,none,0,0,0,73.4,0.3345454545454546,1,Tuesday,1,3,1,13,869.8989868164062,101.77987670898438,108.22009834289553,Expect near-normal demand with no major external spike drivers flagged.,-6.44022163391115,-5.951040271193711,8,10.177987670898439,119.0,0,0,Normal,Hold steady,baseline demand
2026-01-13,S001,Tempe,campus corridor,beverages,0,0,none,0,none,0,0,0,73.4,0.3345454545454546,1,Tuesday,1,3,1,13,869.8989868164062,163.43783569335938,178.53605819702148,Expect below-normal demand with no major external spike drivers flagged.,-15.0982225036621,-8.456679651233605,24,29.418810424804686,196.4,0,0,Normal,Trim order,baseline demand
2026-01-13,S001,Tempe,campus corridor,dairy,0,0,none,0,none,0,0,0,73.4,0.3345454545454546,1,Tuesday,1,3,1,13,869.8989868164062,122.1247100830078,123.8634874725342,Expect near-normal demand with no major external spike drivers flagged.,-1.7387773895264047,-1.4037852679644318,12,14.654965209960935,136.2,12,0,Medium,Replenish,baseline demand
2026-01-13,S001,Tempe,campus corridor,frozen,0,0,none,0,none,0,0,0,73.4,0.3345454545454546,1,Tuesday,1,3,1,13,869.8989868164062,87.75978088378906,102.80589653015136,Expect below-normal demand with no major external spike drivers flagged.,-15.046115646362296,-14.63545978799913,10,11.408771514892578,113.1,0,0,Normal,Trim order,baseline demand
2026-01-13,S001,Tempe,campus corridor,produce,0,0,none,0,none,0,0,0,73.4,0.3345454545454546,1,Tuesday,1,3,1,13,869.8989868164062,179.92364501953125,181.0075468444824,Expect near-normal demand with no major external spike drivers flagged.,-1.0839018249511412,-0.5988158194765245,12,21.590837402343748,199.1,12,0,Medium,Replenish,baseline demand
2026-01-13,S001,Tempe,campus corridor,snacks,0,0,none,0,none,0,0,0,73.4,0.3345454545454546,1,Tuesday,1,3,1,13,869.8989868164062,148.73838806152344,148.42167678833007,Expect near-normal demand with no major external spike drivers flagged.,0.3167112731933628,0.21338613068294401,18,23.79814208984375,163.3,18,0,Medium,Replenish,baseline demand
2026-01-13,S002,Phoenix,urban flagship,bakery,0,0,none,0,none,0,0,0,76.9,0.3981818181818183,1,Tuesday,1,3,1,13,1023.2269897460938,140.98623657226562,141.95540664672853,Expect near-normal demand with no major external spike drivers flagged.,-0.9691700744629088,-0.6827285394453442,8,14.098623657226563,156.2,0,0,Normal,Hold steady,baseline demand
2026-01-13,S002,Phoenix,urban flagship,beverages,0,0,none,0,none,0,0,0,76.9,0.3981818181818183,1,Tuesday,1,3,1,13,1023.2269897460938,219.40234375,242.8268051147461,Expect below-normal demand with no major external spike drivers flagged.,-23.424461364746094,-9.64657149513499,24,39.492421875,267.1,0,0,Normal,Trim order,baseline demand
2026-01-13,S002,Phoenix,urban flagship,dairy,0,0,none,0,none,0,0,0,76.9,0.3981818181818183,1,Tuesday,1,3,1,13,1023.2269897460938,160.84104919433594,177.18709564208984,Expect below-normal demand with no major external spike drivers flagged.,-16.346046447753906,-9.225302998798627,12,19.300925903320312,194.9,0,0,Normal,Trim order,baseline demand
2026-01-13,S002,Phoenix,urban flagship,frozen,0,0,none,0,none,0,0,0,76.9,0.3981818181818183,1,Tuesday,1,3,1,13,1023.2269897460938,117.4171371459961,127.06152229309082,Expect near-normal demand with no major external spike drivers flagged.,-9.644385147094724,-7.590327089618974,10,15.264227828979493,139.8,0,0,Normal,Hold steady,baseline demand
2026-01-13,S002,Phoenix,urban flagship,produce,0,0,none,0,none,0,0,0,76.9,0.3981818181818183,1,Tuesday,1,3,1,13,1023.2269897460938,232.662353515625,255.28566940307616,Expect below-normal demand with no major external spike drivers flagged.,-22.623315887451156,-8.8619607752955,12,27.919482421875,280.8,0,0,Normal,Trim order,baseline demand
2026-01-13,S002,Phoenix,urban flagship,snacks,0,0,none,0,none,0,0,0,76.9,0.3981818181818183,1,Tuesday,1,3,1,13,1023.2269897460938,198.3273468017578,203.0655502319336,Expect near-normal demand with no major external spike drivers flagged.,-4.738203430175787,-2.3333369075965837,18,31.73237548828125,223.4,18,0,Medium,Replenish,baseline demand
2026-01-13,S003,Mesa,family suburban,bakery,0,0,none,0,none,0,0,0,74.9,0.3618181818181819,1,Tuesday,1,3,1,13,809.308349609375,92.75205993652344,93.43822479248048,Expect near-normal demand with no major external spike drivers flagged.,-0.6861648559570455,-0.7343513401297679,8,9.275205993652344,102.8,0,0,Normal,Hold steady,baseline demand
2026-01-13,S003,Mesa,family suburban,beverages,1,0,none,0,none,0,0,0,74.9,0.3618181818181819,1,Tuesday,1,3,1,13,809.308349609375,178.09030151367188,159.2109881591797,Expect near-normal beverages demand because of promotion activity.,18.879313354492183,11.858046716987008,24,32.05625427246093,175.1,48,0,Medium,Replenish,promotion
2026-01-13,S003,Mesa,family suburban,dairy,0,0,none,0,none,0,0,0,74.9,0.3618181818181819,1,Tuesday,1,3,1,13,809.308349609375,110.49671936035156,108.3899543762207,Expect near-normal demand with no major external spike drivers flagged.,2.106764984130862,1.943690258248746,12,13.259606323242187,119.2,12,0,Medium,Replenish,baseline demand
2026-01-13,S003,Mesa,family suburban,frozen,0,0,none,0,none,0,0,0,74.9,0.3618181818181819,1,Tuesday,1,3,1,13,809.308349609375,78.57964324951172,77.49914291381836,Expect near-normal demand with no major external spike drivers flagged.,1.0805003356933582,1.3942094003477055,10,10.215353622436524,85.2,10,0,Medium,Replenish,baseline demand
2026-01-13,S003,Mesa,family suburban,produce,0,0,none,0,none,0,0,0,74.9,0.3618181818181819,1,Tuesday,1,3,1,13,809.308349609375,168.2587890625,168.64939865112305,Expect near-normal demand with no major external spike drivers flagged.,-0.3906095886230503,-0.2316104247908323,12,20.1910546875,185.5,12,0,Medium,Replenish,baseline demand
2026-01-13,S003,Mesa,family suburban,snacks,0,0,none,0,none,0,0,0,74.9,0.3618181818181819,1,Tuesday,1,3,1,13,809.308349609375,129.6614227294922,129.6419236755371,Expect near-normal demand with no major external spike drivers flagged.,0.01949905395508722,0.015040700879978235,18,20.74582763671875,142.6,18,0,Medium,Replenish,baseline demand
2026-01-13,S004,Scottsdale,premium suburban,bakery,0,0,none,0,none,0,0,0,71.4,0.2981818181818182,1,Tuesday,1,3,1,13,948.0706176757812,124.58351135253906,122.32536651611328,Expect near-normal demand with no major external spike drivers flagged.,2.2581448364257852,1.8460151812652297,8,12.458351135253906,134.6,8,0,Medium,Replenish,baseline demand
2026-01-13,S004,Scottsdale,premium suburban,beverages,0,0,none,0,none,0,0,0,71.4,0.2981818181818182,1,Tuesday,1,3,1,13,948.0706176757812,198.8943023681641,209.7091065979004,Expect near-normal demand with no major external spike drivers flagged.,-10.814804229736296,-5.157050356650832,24,35.80097442626953,230.7,24,0,Medium,Replenish,baseline demand
2026-01-13,S004,Scottsdale,premium suburban,dairy,0,0,none,0,none,0,0,0,71.4,0.2981818181818182,1,Tuesday,1,3,1,13,948.0706176757812,138.4136199951172,137.5299920654297,Expect near-normal demand with no major external spike drivers flagged.,0.883627929687492,0.642498349935996,12,16.609634399414062,151.3,12,0,Medium,Replenish,baseline demand
2026-01-13,S004,Scottsdale,premium suburban,frozen,0,0,none,0,none,0,0,0,71.4,0.2981818181818182,1,Tuesday,1,3,1,13,948.0706176757812,104.02265167236328,110.62243141174316,Expect near-normal demand with no major external spike drivers flagged.,-6.599779739379883,-5.966041114044146,10,13.522944717407228,121.7,0,0,Normal,Hold steady,baseline demand
2026-01-13,S004,Scottsdale,premium suburban,produce,0,0,none,0,none,0,0,0,71.4,0.2981818181818182,1,Tuesday,1,3,1,13,948.0706176757812,219.4813232421875,228.39357009887692,Expect near-normal demand with no major external spike drivers flagged.,-8.912246856689421,-3.9021443785966046,12,26.337758789062498,251.2,0,0,Normal,Hold steady,baseline demand
2026-01-13,S004,Scottsdale,premium suburban,snacks,1,0,none,0,none,0,0,0,71.4,0.2981818181818182,1,Tuesday,1,3,1,13,948.0706176757812,190.6616668701172,168.99820388793944,Expect above-normal snacks demand because of promotion activity.,21.663462982177748,12.818753385416166,18,30.50586669921875,185.9,36,0,Medium,Increase order,promotion
2026-01-14,S001,Tempe,campus corridor,bakery,0,0,none,0,none,0,1,0,73.1,0.329090909090909,2,Wednesday,1,3,1,14,969.794921875,116.64147186279295,147.5931209564209,Expect below-normal bakery demand because of payday effect.,-30.95164909362795,-20.970929331297825,8,11.664147186279296,162.4,0,0,Normal,Trim order,payday
2026-01-14,S001,Tempe,campus corridor,beverages,0,0,none,0,none,0,1,0,73.1,0.329090909090909,2,Wednesday,1,3,1,14,969.794921875,205.1127471923828,250.99562301635743,Expect below-normal beverages demand because of payday effect.,-45.882875823974615,-18.280348984804576,24,36.920294494628905,276.1,0,0,Normal,Trim order,payday
2026-01-14,S001,Tempe,campus corridor,dairy,0,0,none,0,none,0,1,0,73.1,0.329090909090909,2,Wednesday,1,3,1,14,969.794921875,135.45960998535156,164.89669448852538,Expect below-normal dairy demand because of payday effect.,-29.43708450317382,-17.851834201092643,12,16.255153198242187,181.4,0,0,Normal,Trim order,payday
2026-01-14,S001,Tempe,campus corridor,frozen,0,0,none,0,none,0,1,0,73.1,0.329090909090909,2,Wednesday,1,3,1,14,969.794921875,102.30030059814452,117.9019464111328,Expect below-normal frozen demand because of payday effect.,-15.60164581298828,-13.232729643482042,10,13.299039077758788,129.7,0,0,Normal,Trim order,payday
2026-01-14,S001,Tempe,campus corridor,produce,0,0,none,0,none,0,1,0,73.1,0.329090909090909,2,Wednesday,1,3,1,14,969.794921875,202.68307495117188,249.77168762207032,Expect below-normal produce demand because of payday effect.,-47.08861267089844,-18.85266225295649,12,24.321968994140626,274.7,0,0,Normal,Trim order,payday
2026-01-14,S001,Tempe,campus corridor,snacks,1,0,none,0,none,0,1,0,73.1,0.329090909090909,2,Wednesday,1,3,1,14,969.794921875,203.0997009277344,205.98212036132813,"Expect near-normal snacks demand because of promotion activity, payday effect.",-2.882419433593725,-1.3993541908091172,18,32.4959521484375,226.6,18,0,Medium,Replenish,"promotion, payday"
2026-01-14,S002,Phoenix,urban flagship,bakery,0,0,none,0,none,0,1,0,76.6,0.3927272727272726,2,Wednesday,1,3,1,14,1122.099609375,154.7264862060547,187.4912521362305,Expect below-normal bakery demand because of payday effect.,-32.7647659301758,-17.4753571469932,8,15.472648620605469,206.2,0,0,Normal,Trim order,payday
2026-01-14,S002,Phoenix,urban flagship,beverages,1,0,none,0,none,0,1,0,76.6,0.3927272727272726,2,Wednesday,1,3,1,14,1122.099609375,299.33404541015625,341.4206484985351,"Expect below-normal beverages demand because of promotion activity, payday effect.",-42.086603088378865,-12.326906200156035,24,53.880128173828126,375.6,0,0,Normal,Trim order,"promotion, payday"
2026-01-14,S002,Phoenix,urban flagship,dairy,0,0,none,0,none,0,1,0,76.6,0.3927272727272726,2,Wednesday,1,3,1,14,1122.099609375,180.48794555664065,205.2297183227539,Expect below-normal dairy demand because of payday effect.,-24.741772766113257,-12.055648162613165,12,21.658553466796878,225.8,0,0,Normal,Trim order,payday
2026-01-14,S002,Phoenix,urban flagship,frozen,0,0,none,0,none,0,1,0,76.6,0.3927272727272726,2,Wednesday,1,3,1,14,1122.099609375,133.408935546875,162.77615592956545,Expect below-normal frozen demand because of payday effect.,-29.367220382690448,-18.041475555792015,10,17.34316162109375,179.1,0,0,Normal,Trim order,payday
2026-01-14,S002,Phoenix,urban flagship,produce,0,0,none,0,none,0,1,0,76.6,0.3927272727272726,2,Wednesday,1,3,1,14,1122.099609375,256.1312561035156,322.14910400390625,Expect below-normal produce demand because of payday effect.,-66.01784790039062,-20.492947855471954,12,30.735750732421874,354.4,0,0,Normal,Trim order,payday
2026-01-14,S002,Phoenix,urban flagship,snacks,0,0,none,0,none,0,1,0,76.6,0.3927272727272726,2,Wednesday,1,3,1,14,1122.099609375,226.7079315185547,270.0448188781738,Expect below-normal snacks demand because of payday effect.,-43.33688735961914,-16.048035114930254,18,36.27326904296875,297.0,0,0,Normal,Trim order,payday
2026-01-14,S003,Mesa,family suburban,bakery,0,0,none,0,none,0,1,0,74.6,0.3563636363636362,2,Wednesday,1,3,1,14,882.16796875,104.38583374023438,128.95233627319337,Expect below-normal bakery demand because of payday effect.,-24.566502532958992,-19.050839436451437,8,10.438583374023438,141.8,0,0,Normal,Trim order,payday
2026-01-14,S003,Mesa,family suburban,beverages,0,0,none,0,none,0,1,0,74.6,0.3563636363636362,2,Wednesday,1,3,1,14,882.16796875,168.03762817382812,208.62143310546875,Expect below-normal beverages demand because of payday effect.,-40.58380493164063,-19.453324774700135,24,30.246773071289063,229.5,0,0,Normal,Trim order,payday
2026-01-14,S003,Mesa,family suburban,dairy,0,0,none,0,none,0,1,0,74.6,0.3563636363636362,2,Wednesday,1,3,1,14,882.16796875,121.94500732421876,143.8589617919922,Expect below-normal dairy demand because of payday effect.,-21.913954467773422,-15.232943568339618,12,14.63340087890625,158.2,0,0,Normal,Trim order,payday
2026-01-14,S003,Mesa,family suburban,frozen,0,0,none,0,none,0,1,0,74.6,0.3563636363636362,2,Wednesday,1,3,1,14,882.16796875,87.60627746582031,107.33613792419432,Expect below-normal frozen demand because of payday effect.,-19.729860458374006,-18.381377269515824,10,11.388816070556642,118.1,0,0,Normal,Trim order,payday
2026-01-14,S003,Mesa,family suburban,produce,0,0,none,0,none,0,1,0,74.6,0.3563636363636362,2,Wednesday,1,3,1,14,882.16796875,174.32713317871094,217.9743681335449,Expect below-normal produce demand because of payday effect.,-43.647234954833976,-20.02402178227346,12,20.91925598144531,239.8,0,0,Normal,Trim order,payday
2026-01-14,S003,Mesa,family suburban,snacks,0,0,none,0,none,0,1,0,74.6,0.3563636363636362,2,Wednesday,1,3,1,14,882.16796875,147.26214599609375,184.46454345703123,Expect below-normal snacks demand because of payday effect.,-37.202397460937476,-20.16777683327708,18,23.561943359375,202.9,0,0,Normal,Trim order,payday
2026-01-14,S004,Scottsdale,premium suburban,bakery,0,0,none,0,none,0,1,0,71.1,0.2927272727272726,2,Wednesday,1,3,1,14,1050.978515625,141.76698303222656,181.15007049560543,Expect below-normal bakery demand because of payday effect.,-39.38308746337887,-21.740586330235114,8,14.176698303222658,199.3,0,0,Normal,Trim order,payday
