date,store_id,city,store_profile,transactions,holiday_flag,holiday_name,local_event_flag,local_event_name,weekend_flag,payday_flag,heatwave_flag,avg_temp_f,temp_index,day_of_week,month,day_name,week_of_year,quarter,day_of_month
2024-02-12,S004,Scottsdale,premium suburban,824.0,0,none,0,none,0,0,0,64.2,0.16727272727272732,0,2,Monday,7,1,12
2024-02-13,S004,Scottsdale,premium suburban,886.0,0,none,0,none,0,0,0,64.0,0.16363636363636364,1,2,Tuesday,7,1,13
2024-02-14,S004,Scottsdale,premium suburban,977.0,0,none,0,none,0,1,0,63.8,0.15999999999999995,2,2,Wednesday,7,1,14
2024-02-15,S004,Scottsdale,premium suburban,979.0,0,none,0,none,0,1,0,63.6,0.1563636363636364,3,2,Thursday,7,1,15
2024-02-16,S004,Scottsdale,premium suburban,1048.0,0,none,0,none,0,1,0,63.4,0.1527272727272727,4,2,Friday,7,1,16
2024-02-17,S004,Scottsdale,premium suburban,1104.0,0,none,0,none,1,0,0,63.3,0.15090909090909085,5,2,Saturday,7,1,17
2024-02-18,S004,Scottsdale,premium suburban,981.0,0,none,0,none,1,0,0,63.1,0.1472727272727273,6,2,Sunday,7,1,18
2024-02-19,S004,Scottsdale,premium suburban,813.0,0,none,0,none,0,0,0,63.0,0.14545454545454545,0,2,Monday,8,1,19
2024-02-20,S004,Scottsdale,premium suburban,919.0,0,none,0,none,0,0,0,62.8,0.14181818181818176,1,2,Tuesday,8,1,20
2024-02-21,S004,Scottsdale,premium suburban,941.0,0,none,0,none,0,0,0,62.6,0.1381818181818182,2,2,Wednesday,8,1,21
2024-02-22,S004,Scottsdale,premium suburban,932.0,0,none,0,none,0,0,0,62.5,0.13636363636363635,3,2,Thursday,8,1,22
2024-02-23,S004,Scottsdale,premium suburban,946.0,0,none,0,none,0,0,0,62.4,0.13454545454545452,4,2,Friday,8,1,23
2024-02-24,S004,Scottsdale,premium suburban,1039.0,0,none,0,none,1,0,0,62.2,0.13090909090909095,5,2,Saturday,8,1,24
2024-02-25,S004,Scottsdale,premium suburban,1007.0,0,none,0,none,1,0,0,62.1,0.12909090909090912,6,2,Sunday,8,1,25
2024-02-26,S004,Scottsdale,premium suburban,899.0,0,none,0,none,0,0,0,62.0,0.12727272727272726,0,2,Monday,9,1,26
2024-02-27,S004,Scottsdale,premium suburban,854.0,0,none,0,none,0,0,0,61.9,0.12545454545454543,1,2,Tuesday,9,1,27
2024-02-28,S004,Scottsdale,premium suburban,923.0,0,none,0,none,0,0,0,61.7,0.12181818181818187,2,2,Wednesday,9,1,28
2024-02-29,S004,Scottsdale,premium suburban,976.0,0,none,0,none,0,0,0,61.6,0.12000000000000002,3,2,Thursday,9,1,29
2024-03-01,S004,Scottsdale,premium suburban,980.0,0,none,0,none,0,1,0,61.5,0.11818181818181818,4,3,Friday,9,1,1
2024-03-02,S004,Scottsdale,premium suburban,1264.0,0,none,1,art_walk,1,1,0,61.4,0.11636363636363634,5,3,Saturday,9,1,2
2024-03-03,S004,Scottsdale,premium suburban,970.0,0,none,0,none,1,0,0,61.3,0.11454545454545449,6,3,Sunday,9,1,3
2024-03-04,S004,Scottsdale,premium suburban,872.0,0,none,0,none,0,0,0,61.2,0.11272727272727277,0,3,Monday,10,1,4
2024-03-05,S004,Scottsdale,premium suburban,897.0,0,none,0,none,0,0,0,61.2,0.11272727272727277,1,3,Tuesday,10,1,5
2024-03-06,S004,Scottsdale,premium suburban,962.0,0,none,0,none,0,0,0,61.1,0.11090909090909093,2,3,Wednesday,10,1,6
2024-03-07,S004,Scottsdale,premium suburban,972.0,0,none,0,none,0,0,0,61.0,0.10909090909090909,3,3,Thursday,10,1,7
2024-03-08,S004,Scottsdale,premium suburban,921.0,0,none,0,none,0,0,0,60.9,0.10727272727272724,4,3,Friday,10,1,8
2024-03-09,S004,Scottsdale,premium suburban,1039.0,0,none,0,none,1,0,0,60.9,0.10727272727272724,5,3,Saturday,10,1,9
2024-03-10,S004,Scottsdale,premium suburban,1014.0,0,none,0,none,1,0,0,60.8,0.1054545454545454,6,3,Sunday,10,1,10
2024-03-11,S004,Scottsdale,premium suburban,855.0,0,none,0,none,0,0,0,60.7,0.1036363636363637,0,3,Monday,11,1,11
2024-03-12,S004,Scottsdale,premium suburban,905.0,0,none,0,none,0,0,0,60.7,0.1036363636363637,1,3,Tuesday,11,1,12
2024-03-13,S004,Scottsdale,premium suburban,953.0,0,none,0,none,0,0,0,60.7,0.1036363636363637,2,3,Wednesday,11,1,13
2024-03-14,S004,Scottsdale,premium suburban,1032.0,0,none,0,none,0,1,0,60.6,0.10181818181818185,3,3,Thursday,11,1,14
2024-03-15,S004,Scottsdale,premium suburban,1054.0,0,none,0,none,0,1,0,60.6,0.10181818181818185,4,3,Friday,11,1,15
2024-03-16,S004,Scottsdale,premium suburban,1068.0,0,none,0,none,1,1,0,60.6,0.10181818181818185,5,3,Saturday,11,1,16
2024-03-17,S004,Scottsdale,premium suburban,995.0,0,none,0,none,1,0,0,60.5,0.1,6,3,Sunday,11,1,17
2024-03-18,S004,Scottsdale,premium suburban,876.0,0,none,0,none,0,0,0,60.5,0.1,0,3,Monday,12,1,18
2024-03-19,S004,Scottsdale,premium suburban,854.0,0,none,0,none,0,0,0,60.5,0.1,1,3,Tuesday,12,1,19
2024-03-20,S004,Scottsdale,premium suburban,948.0,0,none,0,none,0,0,0,60.5,0.1,2,3,Wednesday,12,1,20
2024-03-21,S004,Scottsdale,premium suburban,986.0,0,none,0,none,0,0,0,60.5,0.1,3,3,Thursday,12,1,21
2024-03-22,S004,Scottsdale,premium suburban,1006.0,0,none,0,none,0,0,0,60.5,0.1,4,3,Friday,12,1,22
2024-03-23,S004,Scottsdale,premium suburban,964.0,0,none,0,none,1,0,0,60.5,0.1,5,3,Saturday,12,1,23
2024-03-24,S004,Scottsdale,premium suburban,968.0,0,none,0,none,1,0,0,60.5,0.1,6,3,Sunday,12,1,24
2024-03-25,S004,Scottsdale,premium suburban,926.0,0,none,0,none,0,0,0,60.5,0.1,0,3,Monday,13,1,25
2024-03-26,S004,Scottsdale,premium suburban,872.0,0,none,0,none,0,0,0,60.6,0.10181818181818185,1,3,Tuesday,13,1,26
2024-03-27,S004,Scottsdale,premium suburban,862.0,0,none,0,none,0,0,0,60.6,0.10181818181818185,2,3,Wednesday,13,1,27
2024-03-28,S004,Scottsdale,premium suburban,997.0,0,none,0,none,0,0,0,60.6,0.10181818181818185,3,3,Thursday,13,1,28
2024-03-29,S004,Scottsdale,premium suburban,1003.0,0,none,0,none,0,0,0,60.7,0.1036363636363637,4,3,Friday,13,1,29
2024-03-30,S004,Scottsdale,premium suburban,1104.0,0,none,0,none,1,0,0,60.7,0.1036363636363637,5,3,Saturday,13,1,30
2024-03-31,S004,Scottsdale,premium suburban,1021.0,0,none,0,none,1,0,0,60.8,0.1054545454545454,6,3,Sunday,13,1,31
2024-04-01,S004,Scottsdale,premium suburban,930.0,0,none,0,none,0,1,0,60.8,0.1054545454545454,0,4,Monday,14,2,1
2024-04-02,S004,Scottsdale,premium suburban,957.0,0,none,0,none,0,1,0,60.9,0.10727272727272724,1,4,Tuesday,14,2,2
2024-04-03,S004,Scottsdale,premium suburban,952.0,0,none,0,none,0,0,0,61.0,0.10909090909090909,2,4,Wednesday,14,2,3
2024-04-04,S004,Scottsdale,premium suburban,1033.0,0,none,0,none,0,0,0,61.0,0.10909090909090909,3,4,Thursday,14,2,4
2024-04-05,S004,Scottsdale,premium suburban,1035.0,0,none,0,none,0,0,0,61.1,0.11090909090909093,4,4,Friday,14,2,5
2024-04-06,S004,Scottsdale,premium suburban,1015.0,0,none,0,none,1,0,0,61.2,0.11272727272727277,5,4,Saturday,14,2,6
2024-04-07,S004,Scottsdale,premium suburban,1027.0,0,none,0,none,1,0,0,61.3,0.11454545454545449,6,4,Sunday,14,2,7
2024-04-08,S004,Scottsdale,premium suburban,902.0,0,none,0,none,0,0,0,61.4,0.11636363636363634,0,4,Monday,15,2,8
2024-04-09,S004,Scottsdale,premium suburban,932.0,0,none,0,none,0,0,0,61.5,0.11818181818181818,1,4,Tuesday,15,2,9
2024-04-10,S004,Scottsdale,premium suburban,915.0,0,none,0,none,0,0,0,61.6,0.12000000000000002,2,4,Wednesday,15,2,10
2024-04-11,S004,Scottsdale,premium suburban,996.0,0,none,0,none,0,0,0,61.7,0.12181818181818187,3,4,Thursday,15,2,11
2024-04-12,S004,Scottsdale,premium suburban,1035.0,0,none,0,none,0,0,0,61.8,0.12363636363636359,4,4,Friday,15,2,12
2024-04-13,S004,Scottsdale,premium suburban,1155.0,0,none,0,none,1,0,0,61.9,0.12545454545454543,5,4,Saturday,15,2,13
2024-04-14,S004,Scottsdale,premium suburban,1049.0,0,none,0,none,1,1,0,62.1,0.12909090909090912,6,4,Sunday,15,2,14
2024-04-15,S004,Scottsdale,premium suburban,899.0,0,none,0,none,0,1,0,62.2,0.13090909090909095,0,4,Monday,16,2,15
2024-04-16,S004,Scottsdale,premium suburban,936.0,0,none,0,none,0,1,0,62.3,0.13272727272727267,1,4,Tuesday,16,2,16
2024-04-17,S004,Scottsdale,premium suburban,913.0,0,none,0,none,0,0,0,62.5,0.13636363636363635,2,4,Wednesday,16,2,17
2024-04-18,S004,Scottsdale,premium suburban,928.0,0,none,0,none,0,0,0,62.6,0.1381818181818182,3,4,Thursday,16,2,18
2024-04-19,S004,Scottsdale,premium suburban,912.0,0,none,0,none,0,0,0,62.7,0.14000000000000004,4,4,Friday,16,2,19
2024-04-20,S004,Scottsdale,premium suburban,1055.0,0,none,0,none,1,0,0,62.9,0.14363636363636362,5,4,Saturday,16,2,20
2024-04-21,S004,Scottsdale,premium suburban,1026.0,0,none,0,none,1,0,0,63.0,0.14545454545454545,6,4,Sunday,16,2,21
2024-04-22,S004,Scottsdale,premium suburban,849.0,0,none,0,none,0,0,0,63.2,0.14909090909090914,0,4,Monday,17,2,22
2024-04-23,S004,Scottsdale,premium suburban,958.0,0,none,0,none,0,0,0,63.4,0.1527272727272727,1,4,Tuesday,17,2,23
2024-04-24,S004,Scottsdale,premium suburban,931.0,0,none,0,none,0,0,0,63.5,0.15454545454545454,2,4,Wednesday,17,2,24
2024-04-25,S004,Scottsdale,premium suburban,1002.0,0,none,0,none,0,0,0,63.7,0.15818181818181823,3,4,Thursday,17,2,25
2024-04-26,S004,Scottsdale,premium suburban,1014.0,0,none,0,none,0,0,0,63.9,0.1618181818181818,4,4,Friday,17,2,26
2024-04-27,S004,Scottsdale,premium suburban,1098.0,0,none,0,none,1,0,0,64.1,0.16545454545454535,5,4,Saturday,17,2,27
2024-04-28,S004,Scottsdale,premium suburban,1024.0,0,none,0,none,1,0,0,64.3,0.16909090909090904,6,4,Sunday,17,2,28
2024-04-29,S004,Scottsdale,premium suburban,911.0,0,none,0,none,0,0,0,64.5,0.17272727272727273,0,4,Monday,18,2,29
2024-04-30,S004,Scottsdale,premium suburban,896.0,0,none,0,none,0,0,0,64.7,0.17636363636363642,1,4,Tuesday,18,2,30
2024-05-01,S004,Scottsdale,premium suburban,1003.0,0,none,0,none,0,1,0,64.9,0.1800000000000001,2,5,Wednesday,18,2,1
2024-05-02,S004,Scottsdale,premium suburban,1029.0,0,none,0,none,0,1,0,65.1,0.18363636363636354,3,5,Thursday,18,2,2
2024-05-03,S004,Scottsdale,premium suburban,996.0,0,none,0,none,0,0,0,65.3,0.18727272727272723,4,5,Friday,18,2,3
2024-05-04,S004,Scottsdale,premium suburban,1085.0,0,none,0,none,1,0,0,65.5,0.19090909090909092,5,5,Saturday,18,2,4
2024-05-05,S004,Scottsdale,premium suburban,1090.0,0,none,0,none,1,0,0,65.7,0.1945454545454546,6,5,Sunday,18,2,5
2024-05-06,S004,Scottsdale,premium suburban,857.0,0,none,0,none,0,0,0,65.9,0.1981818181818183,0,5,Monday,19,2,6
2024-05-07,S004,Scottsdale,premium suburban,908.0,0,none,0,none,0,0,0,66.1,0.2018181818181817,1,5,Tuesday,19,2,7
2024-05-08,S004,Scottsdale,premium suburban,974.0,0,none,0,none,0,0,0,66.4,0.2072727272727274,2,5,Wednesday,19,2,8
2024-05-09,S004,Scottsdale,premium suburban,998.0,0,none,0,none,0,0,0,66.6,0.2109090909090908,3,5,Thursday,19,2,9
2024-05-10,S004,Scottsdale,premium suburban,1007.0,0,none,0,none,0,0,0,66.8,0.21454545454545448,4,5,Friday,19,2,10
2024-05-11,S004,Scottsdale,premium suburban,992.0,0,none,0,none,1,0,0,67.1,0.2199999999999999,5,5,Saturday,19,2,11
2024-05-12,S004,Scottsdale,premium suburban,1033.0,0,none,0,none,1,0,0,67.3,0.22363636363636358,6,5,Sunday,19,2,12
2024-05-13,S004,Scottsdale,premium suburban,793.0,0,none,0,none,0,0,0,67.6,0.22909090909090898,0,5,Monday,20,2,13
2024-05-14,S004,Scottsdale,premium suburban,998.0,0,none,0,none,0,1,0,67.8,0.23272727272727267,1,5,Tuesday,20,2,14
2024-05-15,S004,Scottsdale,premium suburban,994.0,0,none,0,none,0,1,0,68.1,0.23818181818181808,2,5,Wednesday,20,2,15
2024-05-16,S004,Scottsdale,premium suburban,1051.0,0,none,0,none,0,1,0,68.3,0.24181818181818177,3,5,Thursday,20,2,16
2024-05-17,S004,Scottsdale,premium suburban,977.0,0,none,0,none,0,0,0,68.6,0.24727272727272717,4,5,Friday,20,2,17
2024-05-18,S004,Scottsdale,premium suburban,1021.0,0,none,0,none,1,0,0,68.8,0.25090909090909086,5,5,Saturday,20,2,18
2024-05-19,S004,Scottsdale,premium suburban,1025.0,0,none,0,none,1,0,0,69.1,0.25636363636363624,6,5,Sunday,20,2,19
2024-05-20,S004,Scottsdale,premium suburban,866.0,0,none,0,none,0,0,0,69.3,0.25999999999999995,0,5,Monday,21,2,20
2024-05-21,S004,Scottsdale,premium suburban,879.0,0,none,0,none,0,0,0,69.6,0.26545454545454533,1,5,Tuesday,21,2,21
2024-05-22,S004,Scottsdale,premium suburban,936.0,0,none,0,none,0,0,0,69.9,0.270909090909091,2,5,Wednesday,21,2,22
2024-05-23,S004,Scottsdale,premium suburban,1053.0,0,none,0,none,0,0,0,70.2,0.2763636363636364,3,5,Thursday,21,2,23
2024-05-24,S004,Scottsdale,premium suburban,1036.0,0,none,0,none,0,0,0,70.4,0.2800000000000001,4,5,Friday,21,2,24
2024-05-25,S004,Scottsdale,premium suburban,1108.0,0,none,0,none,1,0,0,70.7,0.2854545454545455,5,5,Saturday,21,2,25
2024-05-26,S004,Scottsdale,premium suburban,1045.0,0,none,0,none,1,0,0,71.0,0.2909090909090909,6,5,Sunday,21,2,26
2024-05-27,S004,Scottsdale,premium suburban,1056.0,1,memorial_day,0,none,0,0,0,71.3,0.29636363636363633,0,5,Monday,22,2,27
2024-05-28,S004,Scottsdale,premium suburban,890.0,0,none,0,none,0,0,0,71.6,0.3018181818181817,1,5,Tuesday,22,2,28
2024-05-29,S004,Scottsdale,premium suburban,865.0,0,none,0,none,0,0,0,71.8,0.3054545454545454,2,5,Wednesday,22,2,29
2024-05-30,S004,Scottsdale,premium suburban,955.0,0,none,0,none,0,0,0,72.1,0.3109090909090908,3,5,Thursday,22,2,30
2024-05-31,S004,Scottsdale,premium suburban,1036.0,0,none,0,none,0,0,0,72.4,0.31636363636363646,4,5,Friday,22,2,31
2024-06-01,S004,Scottsdale,premium suburban,1106.0,0,none,0,none,1,1,0,72.7,0.3218181818181819,5,6,Saturday,22,2,1
2024-06-02,S004,Scottsdale,premium suburban,1073.0,0,none,0,none,1,1,0,73.0,0.32727272727272727,6,6,Sunday,22,2,2
2024-06-03,S004,Scottsdale,premium suburban,845.0,0,none,0,none,0,0,0,73.3,0.33272727272727265,0,6,Monday,23,2,3
2024-06-04,S004,Scottsdale,premium suburban,947.0,0,none,0,none,0,0,0,73.6,0.3381818181818181,1,6,Tuesday,23,2,4
2024-06-05,S004,Scottsdale,premium suburban,959.0,0,none,0,none,0,0,0,73.9,0.34363636363636374,2,6,Wednesday,23,2,5
2024-06-06,S004,Scottsdale,premium suburban,984.0,0,none,0,none,0,0,0,74.2,0.3490909090909091,3,6,Thursday,23,2,6
2024-06-07,S004,Scottsdale,premium suburban,1030.0,0,none,0,none,0,0,0,74.5,0.35454545454545455,4,6,Friday,23,2,7
2024-06-08,S004,Scottsdale,premium suburban,1073.0,0,none,0,none,1,0,0,74.8,0.35999999999999993,5,6,Saturday,23,2,8
2024-06-09,S004,Scottsdale,premium suburban,1025.0,0,none,0,none,1,0,0,75.1,0.36545454545454537,6,6,Sunday,23,2,9
2024-06-10,S004,Scottsdale,premium suburban,830.0,0,none,0,none,0,0,0,75.4,0.370909090909091,0,6,Monday,24,2,10
2024-06-11,S004,Scottsdale,premium suburban,824.0,0,none,0,none,0,0,0,75.7,0.3763636363636364,1,6,Tuesday,24,2,11
2024-06-12,S004,Scottsdale,premium suburban,940.0,0,none,0,none,0,0,0,76.0,0.38181818181818183,2,6,Wednesday,24,2,12
2024-06-13,S004,Scottsdale,premium suburban,974.0,0,none,0,none,0,0,0,76.3,0.3872727272727272,3,6,Thursday,24,2,13
2024-06-14,S004,Scottsdale,premium suburban,1111.0,0,none,0,none,0,1,0,76.6,0.39272727272727265,4,6,Friday,24,2,14
2024-06-15,S004,Scottsdale,premium suburban,1192.0,0,none,0,none,1,1,0,77.0,0.4,5,6,Saturday,24,2,15
2024-06-16,S004,Scottsdale,premium suburban,1133.0,0,none,0,none,1,1,0,77.3,0.4054545454545454,6,6,Sunday,24,2,16
2024-06-17,S004,Scottsdale,premium suburban,836.0,0,none,0,none,0,0,0,77.6,0.4109090909090908,0,6,Monday,25,2,17
2024-06-18,S004,Scottsdale,premium suburban,886.0,0,none,0,none,0,0,0,77.9,0.4163636363636365,1,6,Tuesday,25,2,18
2024-06-19,S004,Scottsdale,premium suburban,951.0,0,none,0,none,0,0,0,78.2,0.42181818181818187,2,6,Wednesday,25,2,19
2024-06-20,S004,Scottsdale,premium suburban,1048.0,0,none,0,none,0,0,0,78.5,0.42727272727272725,3,6,Thursday,25,2,20
2024-06-21,S004,Scottsdale,premium suburban,1060.0,0,none,0,none,0,0,0,78.8,0.4327272727272727,4,6,Friday,25,2,21
2024-06-22,S004,Scottsdale,premium suburban,1113.0,0,none,0,none,1,0,0,79.1,0.43818181818181806,5,6,Saturday,25,2,22
2024-06-23,S004,Scottsdale,premium suburban,1007.0,0,none,0,none,1,0,0,79.4,0.4436363636363637,6,6,Sunday,25,2,23
2024-06-24,S004,Scottsdale,premium suburban,841.0,0,none,0,none,0,0,0,79.7,0.44909090909090915,0,6,Monday,26,2,24
2024-06-25,S004,Scottsdale,premium suburban,925.0,0,none,0,none,0,0,0,80.0,0.45454545454545453,1,6,Tuesday,26,2,25
2024-06-26,S004,Scottsdale,premium suburban,899.0,0,none,0,none,0,0,0,80.4,0.4618181818181819,2,6,Wednesday,26,2,26
2024-06-27,S004,Scottsdale,premium suburban,956.0,0,none,0,none,0,0,0,80.7,0.46727272727272734,3,6,Thursday,26,2,27
2024-06-28,S004,Scottsdale,premium suburban,1007.0,0,none,0,none,0,0,0,81.0,0.4727272727272727,4,6,Friday,26,2,28
2024-06-29,S004,Scottsdale,premium suburban,1130.0,0,none,0,none,1,0,0,81.3,0.47818181818181815,5,6,Saturday,26,2,29
2024-06-30,S004,Scottsdale,premium suburban,1009.0,0,none,0,none,1,0,0,81.6,0.48363636363636353,6,6,Sunday,26,2,30
2024-07-01,S004,Scottsdale,premium suburban,842.0,0,none,0,none,0,1,0,81.9,0.4890909090909092,0,7,Monday,27,3,1
2024-07-02,S004,Scottsdale,premium suburban,970.0,0,none,0,none,0,1,0,82.2,0.4945454545454546,1,7,Tuesday,27,3,2
2024-07-03,S004,Scottsdale,premium suburban,913.0,0,none,0,none,0,0,0,82.5,0.5,2,7,Wednesday,27,3,3
2024-07-04,S004,Scottsdale,premium suburban,1121.0,1,independence_day,0,none,0,0,0,82.8,0.5054545454545454,3,7,Thursday,27,3,4
2024-07-05,S004,Scottsdale,premium suburban,1009.0,0,none,0,none,0,0,0,83.1,0.5109090909090908,4,7,Friday,27,3,5
2024-07-06,S004,Scottsdale,premium suburban,1068.0,0,none,0,none,1,0,0,83.4,0.5163636363636365,5,7,Saturday,27,3,6
2024-07-07,S004,Scottsdale,premium suburban,1048.0,0,none,0,none,1,0,0,83.7,0.5218181818181818,6,7,Sunday,27,3,7
2024-07-08,S004,Scottsdale,premium suburban,820.0,0,none,0,none,0,0,0,84.0,0.5272727272727272,0,7,Monday,28,3,8
2024-07-09,S004,Scottsdale,premium suburban,882.0,0,none,0,none,0,0,0,84.3,0.5327272727272727,1,7,Tuesday,28,3,9
2024-07-10,S004,Scottsdale,premium suburban,960.0,0,none,0,none,0,0,0,84.6,0.5381818181818181,2,7,Wednesday,28,3,10
2024-07-11,S004,Scottsdale,premium suburban,945.0,0,none,0,none,0,0,0,84.9,0.5436363636363637,3,7,Thursday,28,3,11
2024-07-12,S004,Scottsdale,premium suburban,959.0,0,none,0,none,0,0,0,85.2,0.5490909090909092,4,7,Friday,28,3,12
2024-07-13,S004,Scottsdale,premium suburban,1101.0,0,none,0,none,1,0,0,85.4,0.5527272727272728,5,7,Saturday,28,3,13
2024-07-14,S004,Scottsdale,premium suburban,1121.0,0,none,0,none,1,1,0,85.7,0.5581818181818182,6,7,Sunday,28,3,14
2024-07-15,S004,Scottsdale,premium suburban,923.0,0,none,0,none,0,1,0,86.0,0.5636363636363636,0,7,Monday,29,3,15
2024-07-16,S004,Scottsdale,premium suburban,889.0,0,none,0,none,0,1,0,86.3,0.5690909090909091,1,7,Tuesday,29,3,16
2024-07-17,S004,Scottsdale,premium suburban,962.0,0,none,0,none,0,0,0,86.6,0.5745454545454545,2,7,Wednesday,29,3,17
2024-07-18,S004,Scottsdale,premium suburban,911.0,0,none,0,none,0,0,0,86.8,0.5781818181818181,3,7,Thursday,29,3,18
2024-07-19,S004,Scottsdale,premium suburban,1023.0,0,none,0,none,0,0,0,87.1,0.5836363636363635,4,7,Friday,29,3,19
2024-07-20,S004,Scottsdale,premium suburban,1049.0,0,none,0,none,1,0,0,87.4,0.5890909090909092,5,7,Saturday,29,3,20
2024-07-21,S004,Scottsdale,premium suburban,984.0,0,none,0,none,1,0,0,87.7,0.5945454545454546,6,7,Sunday,29,3,21
2024-07-22,S004,Scottsdale,premium suburban,858.0,0,none,0,none,0,0,0,87.9,0.5981818181818183,0,7,Monday,30,3,22
2024-07-23,S004,Scottsdale,premium suburban,895.0,0,none,0,none,0,0,0,88.2,0.6036363636363636,1,7,Tuesday,30,3,23
2024-07-24,S004,Scottsdale,premium suburban,917.0,0,none,0,none,0,0,0,88.4,0.6072727272727274,2,7,Wednesday,30,3,24
2024-07-25,S004,Scottsdale,premium suburban,986.0,0,none,0,none,0,0,0,88.7,0.6127272727272728,3,7,Thursday,30,3,25
2024-07-26,S004,Scottsdale,premium suburban,999.0,0,none,0,none,0,0,0,88.9,0.6163636363636364,4,7,Friday,30,3,26
2024-07-27,S004,Scottsdale,premium suburban,1112.0,0,none,0,none,1,0,0,89.2,0.6218181818181818,5,7,Saturday,30,3,27
2024-07-28,S004,Scottsdale,premium suburban,1033.0,0,none,0,none,1,0,0,89.4,0.6254545454545456,6,7,Sunday,30,3,28
2024-07-29,S004,Scottsdale,premium suburban,850.0,0,none,0,none,0,0,0,89.7,0.630909090909091,0,7,Monday,31,3,29
2024-07-30,S004,Scottsdale,premium suburban,873.0,0,none,0,none,0,0,0,89.9,0.6345454545454546,1,7,Tuesday,31,3,30
2024-07-31,S004,Scottsdale,premium suburban,884.0,0,none,0,none,0,0,0,90.2,0.64,2,7,Wednesday,31,3,31
2024-08-01,S004,Scottsdale,premium suburban,1035.0,0,none,0,none,0,1,0,90.4,0.6436363636363638,3,8,Thursday,31,3,1
2024-08-02,S004,Scottsdale,premium suburban,1064.0,0,none,0,none,0,1,0,90.6,0.6472727272727272,4,8,Friday,31,3,2
2024-08-03,S004,Scottsdale,premium suburban,1001.0,0,none,0,none,1,0,0,90.9,0.6527272727272728,5,8,Saturday,31,3,3
2024-08-04,S004,Scottsdale,premium suburban,1006.0,0,none,0,none,1,0,0,91.1,0.6563636363636363,6,8,Sunday,31,3,4
2024-08-05,S004,Scottsdale,premium suburban,844.0,0,none,0,none,0,0,0,91.3,0.6599999999999999,0,8,Monday,32,3,5
2024-08-06,S004,Scottsdale,premium suburban,955.0,0,none,0,none,0,0,0,91.5,0.6636363636363637,1,8,Tuesday,32,3,6
2024-08-07,S004,Scottsdale,premium suburban,883.0,0,none,0,none,0,0,0,91.7,0.6672727272727274,2,8,Wednesday,32,3,7
2024-08-08,S004,Scottsdale,premium suburban,920.0,0,none,0,none,0,0,0,91.9,0.670909090909091,3,8,Thursday,32,3,8
2024-08-09,S004,Scottsdale,premium suburban,1052.0,0,none,0,none,0,0,0,92.1,0.6745454545454544,4,8,Friday,32,3,9
2024-08-10,S004,Scottsdale,premium suburban,1126.0,0,none,0,none,1,0,0,92.3,0.6781818181818181,5,8,Saturday,32,3,10
2024-08-11,S004,Scottsdale,premium suburban,1000.0,0,none,0,none,1,0,0,92.5,0.6818181818181818,6,8,Sunday,32,3,11
2024-08-12,S004,Scottsdale,premium suburban,853.0,0,none,0,none,0,0,0,92.7,0.6854545454545455,0,8,Monday,33,3,12
2024-08-13,S004,Scottsdale,premium suburban,923.0,0,none,0,none,0,0,0,92.9,0.6890909090909092,1,8,Tuesday,33,3,13
2024-08-14,S004,Scottsdale,premium suburban,919.0,0,none,0,none,0,1,0,93.1,0.6927272727272726,2,8,Wednesday,33,3,14
2024-08-15,S004,Scottsdale,premium suburban,965.0,0,none,0,none,0,1,0,93.3,0.6963636363636363,3,8,Thursday,33,3,15
2024-08-16,S004,Scottsdale,premium suburban,1067.0,0,none,0,none,0,1,0,93.5,0.7,4,8,Friday,33,3,16
2024-08-17,S004,Scottsdale,premium suburban,1134.0,0,none,0,none,1,0,0,93.6,0.7018181818181817,5,8,Saturday,33,3,17
2024-08-18,S004,Scottsdale,premium suburban,1011.0,0,none,0,none,1,0,0,93.8,0.7054545454545454,6,8,Sunday,33,3,18
2024-08-19,S004,Scottsdale,premium suburban,878.0,0,none,0,none,0,0,0,94.0,0.7090909090909091,0,8,Monday,34,3,19
2024-08-20,S004,Scottsdale,premium suburban,941.0,0,none,0,none,0,0,0,94.1,0.7109090909090908,1,8,Tuesday,34,3,20
2024-08-21,S004,Scottsdale,premium suburban,1011.0,0,none,0,none,0,0,0,94.3,0.7145454545454545,2,8,Wednesday,34,3,21
2024-08-22,S004,Scottsdale,premium suburban,950.0,0,none,0,none,0,0,0,94.4,0.7163636363636364,3,8,Thursday,34,3,22
2024-08-23,S004,Scottsdale,premium suburban,1016.0,0,none,0,none,0,0,0,94.5,0.7181818181818181,4,8,Friday,34,3,23
2024-08-24,S004,Scottsdale,premium suburban,1143.0,0,none,0,none,1,0,0,94.7,0.7218181818181819,5,8,Saturday,34,3,24
2024-08-25,S004,Scottsdale,premium suburban,975.0,0,none,0,none,1,0,0,94.8,0.7236363636363636,6,8,Sunday,34,3,25
2024-08-26,S004,Scottsdale,premium suburban,910.0,0,none,0,none,0,0,0,94.9,0.7254545454545456,0,8,Monday,35,3,26
2024-08-27,S004,Scottsdale,premium suburban,870.0,0,none,0,none,0,0,0,95.1,0.729090909090909,1,8,Tuesday,35,3,27
2024-08-28,S004,Scottsdale,premium suburban,945.0,0,none,0,none,0,0,0,95.2,0.730909090909091,2,8,Wednesday,35,3,28
2024-08-29,S004,Scottsdale,premium suburban,962.0,0,none,0,none,0,0,0,95.3,0.7327272727272727,3,8,Thursday,35,3,29
2024-08-30,S004,Scottsdale,premium suburban,985.0,0,none,0,none,0,0,0,95.4,0.7345454545454546,4,8,Friday,35,3,30
