date,store_id,city,store_profile,family,unit_sales,transactions,onpromotion,holiday_flag,holiday_name,local_event_flag,local_event_name,weekend_flag,payday_flag,heatwave_flag,avg_temp_f,temp_index,day_of_week,day_name,month,week_of_year,quarter,day_of_month
2025-09-16,S004,Scottsdale,premium suburban,bakery,116.23,1019.0,0,0,none,0,none,0,1,0,96.5,0.7545454545454545,1,Tuesday,9,38,3,16
2025-09-16,S004,Scottsdale,premium suburban,frozen,93.88,1019.0,0,0,none,0,none,0,1,0,96.5,0.7545454545454545,1,Tuesday,9,38,3,16
2025-09-17,S004,Scottsdale,premium suburban,produce,227.6,1001.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,2,Wednesday,9,38,3,17
2025-09-17,S004,Scottsdale,premium suburban,beverages,205.84,1001.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,2,Wednesday,9,38,3,17
2025-09-17,S004,Scottsdale,premium suburban,snacks,177.68,1001.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,2,Wednesday,9,38,3,17
2025-09-17,S004,Scottsdale,premium suburban,dairy,152.26,1001.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,2,Wednesday,9,38,3,17
2025-09-17,S004,Scottsdale,premium suburban,bakery,110.35,1001.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,2,Wednesday,9,38,3,17
2025-09-17,S004,Scottsdale,premium suburban,frozen,123.51,1001.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,2,Wednesday,9,38,3,17
2025-09-18,S004,Scottsdale,premium suburban,produce,229.06,1034.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,3,Thursday,9,38,3,18
2025-09-18,S004,Scottsdale,premium suburban,beverages,211.86,1034.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,3,Thursday,9,38,3,18
2025-09-18,S004,Scottsdale,premium suburban,snacks,178.43,1034.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,3,Thursday,9,38,3,18
2025-09-18,S004,Scottsdale,premium suburban,dairy,145.76,1034.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,3,Thursday,9,38,3,18
2025-09-18,S004,Scottsdale,premium suburban,bakery,134.64,1034.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,3,Thursday,9,38,3,18
2025-09-18,S004,Scottsdale,premium suburban,frozen,111.99,1034.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,3,Thursday,9,38,3,18
2025-09-19,S004,Scottsdale,premium suburban,produce,249.77,1003.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,4,Friday,9,38,3,19
2025-09-19,S004,Scottsdale,premium suburban,beverages,221.91,1003.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,4,Friday,9,38,3,19
2025-09-19,S004,Scottsdale,premium suburban,snacks,168.21,1003.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,4,Friday,9,38,3,19
2025-09-19,S004,Scottsdale,premium suburban,dairy,147.94,1003.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,4,Friday,9,38,3,19
2025-09-19,S004,Scottsdale,premium suburban,bakery,141.11,1003.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,4,Friday,9,38,3,19
2025-09-19,S004,Scottsdale,premium suburban,frozen,102.51,1003.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,4,Friday,9,38,3,19
2025-09-20,S004,Scottsdale,premium suburban,produce,272.43,1133.0,0,0,none,0,none,1,0,0,96.5,0.7545454545454545,5,Saturday,9,38,3,20
2025-09-20,S004,Scottsdale,premium suburban,beverages,265.44,1133.0,0,0,none,0,none,1,0,0,96.5,0.7545454545454545,5,Saturday,9,38,3,20
2025-09-20,S004,Scottsdale,premium suburban,snacks,211.86,1133.0,0,0,none,0,none,1,0,0,96.5,0.7545454545454545,5,Saturday,9,38,3,20
2025-09-20,S004,Scottsdale,premium suburban,dairy,154.97,1133.0,0,0,none,0,none,1,0,0,96.5,0.7545454545454545,5,Saturday,9,38,3,20
2025-09-20,S004,Scottsdale,premium suburban,bakery,151.33,1133.0,0,0,none,0,none,1,0,0,96.5,0.7545454545454545,5,Saturday,9,38,3,20
2025-09-20,S004,Scottsdale,premium suburban,frozen,122.64,1133.0,0,0,none,0,none,1,0,0,96.5,0.7545454545454545,5,Saturday,9,38,3,20
2025-09-21,S004,Scottsdale,premium suburban,produce,257.85,1087.0,0,0,none,0,none,1,0,0,96.5,0.7545454545454545,6,Sunday,9,38,3,21
2025-09-21,S004,Scottsdale,premium suburban,beverages,241.26,1087.0,0,0,none,0,none,1,0,0,96.5,0.7545454545454545,6,Sunday,9,38,3,21
2025-09-21,S004,Scottsdale,premium suburban,snacks,181.43,1087.0,0,0,none,0,none,1,0,0,96.5,0.7545454545454545,6,Sunday,9,38,3,21
2025-09-21,S004,Scottsdale,premium suburban,dairy,156.81,1087.0,0,0,none,0,none,1,0,0,96.5,0.7545454545454545,6,Sunday,9,38,3,21
2025-09-21,S004,Scottsdale,premium suburban,bakery,163.07,1087.0,0,0,none,0,none,1,0,0,96.5,0.7545454545454545,6,Sunday,9,38,3,21
2025-09-21,S004,Scottsdale,premium suburban,frozen,151.81,1087.0,1,0,none,0,none,1,0,0,96.5,0.7545454545454545,6,Sunday,9,38,3,21
2025-09-22,S004,Scottsdale,premium suburban,produce,213.09,874.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,0,Monday,9,39,3,22
2025-09-22,S004,Scottsdale,premium suburban,beverages,189.27,874.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,0,Monday,9,39,3,22
2025-09-22,S004,Scottsdale,premium suburban,snacks,128.09,874.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,0,Monday,9,39,3,22
2025-09-22,S004,Scottsdale,premium suburban,dairy,128.64,874.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,0,Monday,9,39,3,22
2025-09-22,S004,Scottsdale,premium suburban,bakery,136.89,874.0,1,0,none,0,none,0,0,0,96.5,0.7545454545454545,0,Monday,9,39,3,22
2025-09-22,S004,Scottsdale,premium suburban,frozen,90.36,874.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,0,Monday,9,39,3,22
2025-09-23,S004,Scottsdale,premium suburban,produce,229.04,938.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,1,Tuesday,9,39,3,23
2025-09-23,S004,Scottsdale,premium suburban,beverages,215.01,938.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,1,Tuesday,9,39,3,23
2025-09-23,S004,Scottsdale,premium suburban,snacks,158.56,938.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,1,Tuesday,9,39,3,23
2025-09-23,S004,Scottsdale,premium suburban,dairy,140.38,938.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,1,Tuesday,9,39,3,23
2025-09-23,S004,Scottsdale,premium suburban,bakery,122.47,938.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,1,Tuesday,9,39,3,23
2025-09-23,S004,Scottsdale,premium suburban,frozen,110.34,938.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,1,Tuesday,9,39,3,23
2025-09-24,S004,Scottsdale,premium suburban,produce,217.4,973.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,2,Wednesday,9,39,3,24
2025-09-24,S004,Scottsdale,premium suburban,beverages,246.38,973.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,2,Wednesday,9,39,3,24
2025-09-24,S004,Scottsdale,premium suburban,snacks,152.06,973.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,2,Wednesday,9,39,3,24
2025-09-24,S004,Scottsdale,premium suburban,dairy,135.63,973.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,2,Wednesday,9,39,3,24
2025-09-24,S004,Scottsdale,premium suburban,bakery,129.21,973.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,2,Wednesday,9,39,3,24
2025-09-24,S004,Scottsdale,premium suburban,frozen,126.98,973.0,0,0,none,0,none,0,0,0,96.5,0.7545454545454545,2,Wednesday,9,39,3,24
2025-09-25,S004,Scottsdale,premium suburban,produce,235.25,1068.0,0,0,none,0,none,0,0,0,96.4,0.7527272727272728,3,Thursday,9,39,3,25
2025-09-25,S004,Scottsdale,premium suburban,beverages,215.55,1068.0,0,0,none,0,none,0,0,0,96.4,0.7527272727272728,3,Thursday,9,39,3,25
2025-09-25,S004,Scottsdale,premium suburban,snacks,174.75,1068.0,0,0,none,0,none,0,0,0,96.4,0.7527272727272728,3,Thursday,9,39,3,25
2025-09-25,S004,Scottsdale,premium suburban,dairy,161.62,1068.0,0,0,none,0,none,0,0,0,96.4,0.7527272727272728,3,Thursday,9,39,3,25
2025-09-25,S004,Scottsdale,premium suburban,bakery,142.6,1068.0,0,0,none,0,none,0,0,0,96.4,0.7527272727272728,3,Thursday,9,39,3,25
2025-09-25,S004,Scottsdale,premium suburban,frozen,121.22,1068.0,0,0,none,0,none,0,0,0,96.4,0.7527272727272728,3,Thursday,9,39,3,25
2025-09-26,S004,Scottsdale,premium suburban,produce,273.44,1119.0,0,0,none,0,none,0,0,0,96.4,0.7527272727272728,4,Friday,9,39,3,26
2025-09-26,S004,Scottsdale,premium suburban,beverages,243.57,1119.0,0,0,none,0,none,0,0,0,96.4,0.7527272727272728,4,Friday,9,39,3,26
2025-09-26,S004,Scottsdale,premium suburban,snacks,194.75,1119.0,0,0,none,0,none,0,0,0,96.4,0.7527272727272728,4,Friday,9,39,3,26
2025-09-26,S004,Scottsdale,premium suburban,dairy,170.74,1119.0,0,0,none,0,none,0,0,0,96.4,0.7527272727272728,4,Friday,9,39,3,26
2025-09-26,S004,Scottsdale,premium suburban,bakery,127.16,1119.0,0,0,none,0,none,0,0,0,96.4,0.7527272727272728,4,Friday,9,39,3,26
2025-09-26,S004,Scottsdale,premium suburban,frozen,117.43,1119.0,0,0,none,0,none,0,0,0,96.4,0.7527272727272728,4,Friday,9,39,3,26
2025-09-27,S004,Scottsdale,premium suburban,produce,286.77,1068.0,1,0,none,0,none,1,0,0,96.4,0.7527272727272728,5,Saturday,9,39,3,27
2025-09-27,S004,Scottsdale,premium suburban,beverages,245.63,1068.0,0,0,none,0,none,1,0,0,96.4,0.7527272727272728,5,Saturday,9,39,3,27
2025-09-27,S004,Scottsdale,premium suburban,snacks,198.42,1068.0,0,0,none,0,none,1,0,0,96.4,0.7527272727272728,5,Saturday,9,39,3,27
2025-09-27,S004,Scottsdale,premium suburban,dairy,163.93,1068.0,0,0,none,0,none,1,0,0,96.4,0.7527272727272728,5,Saturday,9,39,3,27
2025-09-27,S004,Scottsdale,premium suburban,bakery,167.43,1068.0,0,0,none,0,none,1,0,0,96.4,0.7527272727272728,5,Saturday,9,39,3,27
2025-09-27,S004,Scottsdale,premium suburban,frozen,130.2,1068.0,0,0,none,0,none,1,0,0,96.4,0.7527272727272728,5,Saturday,9,39,3,27
2025-09-28,S004,Scottsdale,premium suburban,produce,272.04,1148.0,0,0,none,0,none,1,0,0,96.3,0.7509090909090909,6,Sunday,9,39,3,28
2025-09-28,S004,Scottsdale,premium suburban,beverages,262.57,1148.0,0,0,none,0,none,1,0,0,96.3,0.7509090909090909,6,Sunday,9,39,3,28
2025-09-28,S004,Scottsdale,premium suburban,snacks,233.8,1148.0,0,0,none,0,none,1,0,0,96.3,0.7509090909090909,6,Sunday,9,39,3,28
2025-09-28,S004,Scottsdale,premium suburban,dairy,151.94,1148.0,0,0,none,0,none,1,0,0,96.3,0.7509090909090909,6,Sunday,9,39,3,28
2025-09-28,S004,Scottsdale,premium suburban,bakery,164.91,1148.0,0,0,none,0,none,1,0,0,96.3,0.7509090909090909,6,Sunday,9,39,3,28
2025-09-28,S004,Scottsdale,premium suburban,frozen,109.44,1148.0,0,0,none,0,none,1,0,0,96.3,0.7509090909090909,6,Sunday,9,39,3,28
2025-09-29,S004,Scottsdale,premium suburban,produce,215.99,878.0,0,0,none,0,none,0,0,0,96.3,0.7509090909090909,0,Monday,9,40,3,29
2025-09-29,S004,Scottsdale,premium suburban,beverages,214.45,878.0,0,0,none,0,none,0,0,0,96.3,0.7509090909090909,0,Monday,9,40,3,29
2025-09-29,S004,Scottsdale,premium suburban,snacks,157.82,878.0,0,0,none,0,none,0,0,0,96.3,0.7509090909090909,0,Monday,9,40,3,29
2025-09-29,S004,Scottsdale,premium suburban,dairy,151.84,878.0,0,0,none,0,none,0,0,0,96.3,0.7509090909090909,0,Monday,9,40,3,29
2025-09-29,S004,Scottsdale,premium suburban,bakery,109.05,878.0,0,0,none,0,none,0,0,0,96.3,0.7509090909090909,0,Monday,9,40,3,29
2025-09-29,S004,Scottsdale,premium suburban,frozen,76.26,878.0,0,0,none,0,none,0,0,0,96.3,0.7509090909090909,0,Monday,9,40,3,29
2025-09-30,S004,Scottsdale,premium suburban,produce,210.92,971.0,0,0,none,0,none,0,0,0,96.3,0.7509090909090909,1,Tuesday,9,40,3,30
2025-09-30,S004,Scottsdale,premium suburban,beverages,210.06,971.0,0,0,none,0,none,0,0,0,96.3,0.7509090909090909,1,Tuesday,9,40,3,30
2025-09-30,S004,Scottsdale,premium suburban,snacks,192.03,971.0,0,0,none,0,none,0,0,0,96.3,0.7509090909090909,1,Tuesday,9,40,3,30
2025-09-30,S004,Scottsdale,premium suburban,dairy,148.86,971.0,0,0,none,0,none,0,0,0,96.3,0.7509090909090909,1,Tuesday,9,40,3,30
2025-09-30,S004,Scottsdale,premium suburban,bakery,119.71,971.0,0,0,none,0,none,0,0,0,96.3,0.7509090909090909,1,Tuesday,9,40,3,30
2025-09-30,S004,Scottsdale,premium suburban,frozen,110.28,971.0,0,0,none,0,none,0,0,0,96.3,0.7509090909090909,1,Tuesday,9,40,3,30
2025-10-01,S004,Scottsdale,premium suburban,produce,256.42,1068.0,0,0,none,0,none,0,1,0,96.2,0.7490909090909091,2,Wednesday,10,40,4,1
2025-10-01,S004,Scottsdale,premium suburban,beverages,236.92,1068.0,0,0,none,0,none,0,1,0,96.2,0.7490909090909091,2,Wednesday,10,40,4,1
2025-10-01,S004,Scottsdale,premium suburban,snacks,182.21,1068.0,0,0,none,0,none,0,1,0,96.2,0.7490909090909091,2,Wednesday,10,40,4,1
2025-10-01,S004,Scottsdale,premium suburban,dairy,142.86,1068.0,0,0,none,0,none,0,1,0,96.2,0.7490909090909091,2,Wednesday,10,40,4,1
2025-10-01,S004,Scottsdale,premium suburban,bakery,156.22,1068.0,0,0,none,0,none,0,1,0,96.2,0.7490909090909091,2,Wednesday,10,40,4,1
2025-10-01,S004,Scottsdale,premium suburban,frozen,137.04,1068.0,0,0,none,0,none,0,1,0,96.2,0.7490909090909091,2,Wednesday,10,40,4,1
2025-10-02,S004,Scottsdale,premium suburban,produce,287.16,1034.0,1,0,none,0,none,0,1,0,96.1,0.7472727272727272,3,Thursday,10,40,4,2
2025-10-02,S004,Scottsdale,premium suburban,beverages,227.13,1034.0,0,0,none,0,none,0,1,0,96.1,0.7472727272727272,3,Thursday,10,40,4,2
2025-10-02,S004,Scottsdale,premium suburban,snacks,207.24,1034.0,0,0,none,0,none,0,1,0,96.1,0.7472727272727272,3,Thursday,10,40,4,2
2025-10-02,S004,Scottsdale,premium suburban,dairy,147.15,1034.0,0,0,none,0,none,0,1,0,96.1,0.7472727272727272,3,Thursday,10,40,4,2
2025-10-02,S004,Scottsdale,premium suburban,bakery,122.51,1034.0,0,0,none,0,none,0,1,0,96.1,0.7472727272727272,3,Thursday,10,40,4,2
2025-10-02,S004,Scottsdale,premium suburban,frozen,110.81,1034.0,0,0,none,0,none,0,1,0,96.1,0.7472727272727272,3,Thursday,10,40,4,2
2025-10-03,S004,Scottsdale,premium suburban,produce,230.02,1072.0,0,0,none,0,none,0,0,0,96.1,0.7472727272727272,4,Friday,10,40,4,3
2025-10-03,S004,Scottsdale,premium suburban,beverages,212.98,1072.0,0,0,none,0,none,0,0,0,96.1,0.7472727272727272,4,Friday,10,40,4,3
2025-10-03,S004,Scottsdale,premium suburban,snacks,170.68,1072.0,0,0,none,0,none,0,0,0,96.1,0.7472727272727272,4,Friday,10,40,4,3
2025-10-03,S004,Scottsdale,premium suburban,dairy,154.88,1072.0,0,0,none,0,none,0,0,0,96.1,0.7472727272727272,4,Friday,10,40,4,3
2025-10-03,S004,Scottsdale,premium suburban,bakery,143.17,1072.0,0,0,none,0,none,0,0,0,96.1,0.7472727272727272,4,Friday,10,40,4,3
2025-10-03,S004,Scottsdale,premium suburban,frozen,113.13,1072.0,0,0,none,0,none,0,0,0,96.1,0.7472727272727272,4,Friday,10,40,4,3
2025-10-04,S004,Scottsdale,premium suburban,produce,259.04,1121.0,0,0,none,0,none,1,0,0,96.0,0.7454545454545455,5,Saturday,10,40,4,4
2025-10-04,S004,Scottsdale,premium suburban,beverages,258.99,1121.0,0,0,none,0,none,1,0,0,96.0,0.7454545454545455,5,Saturday,10,40,4,4
2025-10-04,S004,Scottsdale,premium suburban,snacks,192.03,1121.0,0,0,none,0,none,1,0,0,96.0,0.7454545454545455,5,Saturday,10,40,4,4
2025-10-04,S004,Scottsdale,premium suburban,dairy,173.44,1121.0,0,0,none,0,none,1,0,0,96.0,0.7454545454545455,5,Saturday,10,40,4,4
2025-10-04,S004,Scottsdale,premium suburban,bakery,165.9,1121.0,0,0,none,0,none,1,0,0,96.0,0.7454545454545455,5,Saturday,10,40,4,4
2025-10-04,S004,Scottsdale,premium suburban,frozen,143.62,1121.0,0,0,none,0,none,1,0,0,96.0,0.7454545454545455,5,Saturday,10,40,4,4
2025-10-05,S004,Scottsdale,premium suburban,produce,294.7,1084.0,1,0,none,0,none,1,0,0,95.9,0.7436363636363638,6,Sunday,10,40,4,5
2025-10-05,S004,Scottsdale,premium suburban,beverages,274.78,1084.0,0,0,none,0,none,1,0,0,95.9,0.7436363636363638,6,Sunday,10,40,4,5
2025-10-05,S004,Scottsdale,premium suburban,snacks,215.05,1084.0,0,0,none,0,none,1,0,0,95.9,0.7436363636363638,6,Sunday,10,40,4,5
2025-10-05,S004,Scottsdale,premium suburban,dairy,148.5,1084.0,0,0,none,0,none,1,0,0,95.9,0.7436363636363638,6,Sunday,10,40,4,5
2025-10-05,S004,Scottsdale,premium suburban,bakery,141.67,1084.0,0,0,none,0,none,1,0,0,95.9,0.7436363636363638,6,Sunday,10,40,4,5
2025-10-05,S004,Scottsdale,premium suburban,frozen,125.47,1084.0,0,0,none,0,none,1,0,0,95.9,0.7436363636363638,6,Sunday,10,40,4,5
2025-10-06,S004,Scottsdale,premium suburban,produce,216.64,917.0,0,0,none,0,none,0,0,0,95.8,0.7418181818181818,0,Monday,10,41,4,6
2025-10-06,S004,Scottsdale,premium suburban,beverages,190.04,917.0,0,0,none,0,none,0,0,0,95.8,0.7418181818181818,0,Monday,10,41,4,6
2025-10-06,S004,Scottsdale,premium suburban,snacks,162.59,917.0,0,0,none,0,none,0,0,0,95.8,0.7418181818181818,0,Monday,10,41,4,6
2025-10-06,S004,Scottsdale,premium suburban,dairy,140.92,917.0,0,0,none,0,none,0,0,0,95.8,0.7418181818181818,0,Monday,10,41,4,6
2025-10-06,S004,Scottsdale,premium suburban,bakery,131.6,917.0,0,0,none,0,none,0,0,0,95.8,0.7418181818181818,0,Monday,10,41,4,6
2025-10-06,S004,Scottsdale,premium suburban,frozen,98.98,917.0,0,0,none,0,none,0,0,0,95.8,0.7418181818181818,0,Monday,10,41,4,6
2025-10-07,S004,Scottsdale,premium suburban,produce,218.52,979.0,0,0,none,0,none,0,0,0,95.8,0.7418181818181818,1,Tuesday,10,41,4,7
2025-10-07,S004,Scottsdale,premium suburban,beverages,232.33,979.0,1,0,none,0,none,0,0,0,95.8,0.7418181818181818,1,Tuesday,10,41,4,7
2025-10-07,S004,Scottsdale,premium suburban,snacks,171.45,979.0,0,0,none,0,none,0,0,0,95.8,0.7418181818181818,1,Tuesday,10,41,4,7
2025-10-07,S004,Scottsdale,premium suburban,dairy,147.08,979.0,0,0,none,0,none,0,0,0,95.8,0.7418181818181818,1,Tuesday,10,41,4,7
2025-10-07,S004,Scottsdale,premium suburban,bakery,145.96,979.0,0,0,none,0,none,0,0,0,95.8,0.7418181818181818,1,Tuesday,10,41,4,7
2025-10-07,S004,Scottsdale,premium suburban,frozen,117.36,979.0,0,0,none,0,none,0,0,0,95.8,0.7418181818181818,1,Tuesday,10,41,4,7
2025-10-08,S004,Scottsdale,premium suburban,produce,221.98,981.0,0,0,none,0,none,0,0,0,95.7,0.7400000000000001,2,Wednesday,10,41,4,8
2025-10-08,S004,Scottsdale,premium suburban,beverages,251.29,981.0,1,0,none,0,none,0,0,0,95.7,0.7400000000000001,2,Wednesday,10,41,4,8
2025-10-08,S004,Scottsdale,premium suburban,snacks,152.96,981.0,0,0,none,0,none,0,0,0,95.7,0.7400000000000001,2,Wednesday,10,41,4,8
2025-10-08,S004,Scottsdale,premium suburban,dairy,141.12,981.0,0,0,none,0,none,0,0,0,95.7,0.7400000000000001,2,Wednesday,10,41,4,8
2025-10-08,S004,Scottsdale,premium suburban,bakery,150.95,981.0,1,0,none,0,none,0,0,0,95.7,0.7400000000000001,2,Wednesday,10,41,4,8
2025-10-08,S004,Scottsdale,premium suburban,frozen,127.87,981.0,0,0,none,0,none,0,0,0,95.7,0.7400000000000001,2,Wednesday,10,41,4,8
2025-10-09,S004,Scottsdale,premium suburban,produce,219.54,1002.0,0,0,none,0,none,0,0,0,95.6,0.738181818181818,3,Thursday,10,41,4,9
2025-10-09,S004,Scottsdale,premium suburban,beverages,234.2,1002.0,0,0,none,0,none,0,0,0,95.6,0.738181818181818,3,Thursday,10,41,4,9
2025-10-09,S004,Scottsdale,premium suburban,snacks,173.8,1002.0,0,0,none,0,none,0,0,0,95.6,0.738181818181818,3,Thursday,10,41,4,9
2025-10-09,S004,Scottsdale,premium suburban,dairy,156.32,1002.0,0,0,none,0,none,0,0,0,95.6,0.738181818181818,3,Thursday,10,41,4,9
2025-10-09,S004,Scottsdale,premium suburban,bakery,128.86,1002.0,0,0,none,0,none,0,0,0,95.6,0.738181818181818,3,Thursday,10,41,4,9
2025-10-09,S004,Scottsdale,premium suburban,frozen,103.22,1002.0,0,0,none,0,none,0,0,0,95.6,0.738181818181818,3,Thursday,10,41,4,9
2025-10-10,S004,Scottsdale,premium suburban,produce,303.39,1093.0,1,0,none,0,none,0,0,0,95.5,0.7363636363636363,4,Friday,10,41,4,10
2025-10-10,S004,Scottsdale,premium suburban,beverages,224.19,1093.0,0,0,none,0,none,0,0,0,95.5,0.7363636363636363,4,Friday,10,41,4,10
2025-10-10,S004,Scottsdale,premium suburban,snacks,188.92,1093.0,0,0,none,0,none,0,0,0,95.5,0.7363636363636363,4,Friday,10,41,4,10
2025-10-10,S004,Scottsdale,premium suburban,dairy,168.33,1093.0,1,0,none,0,none,0,0,0,95.5,0.7363636363636363,4,Friday,10,41,4,10
2025-10-10,S004,Scottsdale,premium suburban,bakery,125.31,1093.0,0,0,none,0,none,0,0,0,95.5,0.7363636363636363,4,Friday,10,41,4,10
2025-10-10,S004,Scottsdale,premium suburban,frozen,97.2,1093.0,0,0,none,0,none,0,0,0,95.5,0.7363636363636363,4,Friday,10,41,4,10
2025-10-11,S004,Scottsdale,premium suburban,produce,263.64,1144.0,0,0,none,0,none,1,0,0,95.4,0.7345454545454546,5,Saturday,10,41,4,11
2025-10-11,S004,Scottsdale,premium suburban,beverages,268.35,1144.0,0,0,none,0,none,1,0,0,95.4,0.7345454545454546,5,Saturday,10,41,4,11
2025-10-11,S004,Scottsdale,premium suburban,snacks,212.21,1144.0,0,0,none,0,none,1,0,0,95.4,0.7345454545454546,5,Saturday,10,41,4,11
2025-10-11,S004,Scottsdale,premium suburban,dairy,149.96,1144.0,0,0,none,0,none,1,0,0,95.4,0.7345454545454546,5,Saturday,10,41,4,11
2025-10-11,S004,Scottsdale,premium suburban,bakery,145.04,1144.0,0,0,none,0,none,1,0,0,95.4,0.7345454545454546,5,Saturday,10,41,4,11
2025-10-11,S004,Scottsdale,premium suburban,frozen,136.73,1144.0,0,0,none,0,none,1,0,0,95.4,0.7345454545454546,5,Saturday,10,41,4,11
2025-10-12,S004,Scottsdale,premium suburban,produce,249.9,1091.0,0,0,none,0,none,1,0,0,95.3,0.7327272727272727,6,Sunday,10,41,4,12
2025-10-12,S004,Scottsdale,premium suburban,beverages,257.72,1091.0,0,0,none,0,none,1,0,0,95.3,0.7327272727272727,6,Sunday,10,41,4,12
2025-10-12,S004,Scottsdale,premium suburban,snacks,198.0,1091.0,0,0,none,0,none,1,0,0,95.3,0.7327272727272727,6,Sunday,10,41,4,12
2025-10-12,S004,Scottsdale,premium suburban,dairy,169.15,1091.0,0,0,none,0,none,1,0,0,95.3,0.7327272727272727,6,Sunday,10,41,4,12
2025-10-12,S004,Scottsdale,premium suburban,bakery,144.43,1091.0,0,0,none,0,none,1,0,0,95.3,0.7327272727272727,6,Sunday,10,41,4,12
2025-10-12,S004,Scottsdale,premium suburban,frozen,122.65,1091.0,0,0,none,0,none,1,0,0,95.3,0.7327272727272727,6,Sunday,10,41,4,12
2025-10-13,S004,Scottsdale,premium suburban,produce,228.32,888.0,0,0,none,0,none,0,0,0,95.1,0.729090909090909,0,Monday,10,42,4,13
2025-10-13,S004,Scottsdale,premium suburban,beverages,201.92,888.0,0,0,none,0,none,0,0,0,95.1,0.729090909090909,0,Monday,10,42,4,13
2025-10-13,S004,Scottsdale,premium suburban,snacks,147.77,888.0,0,0,none,0,none,0,0,0,95.1,0.729090909090909,0,Monday,10,42,4,13
2025-10-13,S004,Scottsdale,premium suburban,dairy,121.09,888.0,0,0,none,0,none,0,0,0,95.1,0.729090909090909,0,Monday,10,42,4,13
2025-10-13,S004,Scottsdale,premium suburban,bakery,124.64,888.0,0,0,none,0,none,0,0,0,95.1,0.729090909090909,0,Monday,10,42,4,13
2025-10-13,S004,Scottsdale,premium suburban,frozen,86.78,888.0,0,0,none,0,none,0,0,0,95.1,0.729090909090909,0,Monday,10,42,4,13
2025-10-14,S004,Scottsdale,premium suburban,produce,220.46,961.0,0,0,none,0,none,0,1,0,95.0,0.7272727272727273,1,Tuesday,10,42,4,14
2025-10-14,S004,Scottsdale,premium suburban,beverages,212.57,961.0,0,0,none,0,none,0,1,0,95.0,0.7272727272727273,1,Tuesday,10,42,4,14
2025-10-14,S004,Scottsdale,premium suburban,snacks,217.72,961.0,1,0,none,0,none,0,1,0,95.0,0.7272727272727273,1,Tuesday,10,42,4,14
2025-10-14,S004,Scottsdale,premium suburban,dairy,153.69,961.0,0,0,none,0,none,0,1,0,95.0,0.7272727272727273,1,Tuesday,10,42,4,14
2025-10-14,S004,Scottsdale,premium suburban,bakery,137.77,961.0,0,0,none,0,none,0,1,0,95.0,0.7272727272727273,1,Tuesday,10,42,4,14
2025-10-14,S004,Scottsdale,premium suburban,frozen,135.55,961.0,1,0,none,0,none,0,1,0,95.0,0.7272727272727273,1,Tuesday,10,42,4,14
2025-10-15,S004,Scottsdale,premium suburban,produce,257.38,1018.0,0,0,none,0,none,0,1,0,94.9,0.7254545454545456,2,Wednesday,10,42,4,15
2025-10-15,S004,Scottsdale,premium suburban,beverages,241.03,1018.0,0,0,none,0,none,0,1,0,94.9,0.7254545454545456,2,Wednesday,10,42,4,15
2025-10-15,S004,Scottsdale,premium suburban,snacks,179.42,1018.0,0,0,none,0,none,0,1,0,94.9,0.7254545454545456,2,Wednesday,10,42,4,15
2025-10-15,S004,Scottsdale,premium suburban,dairy,171.33,1018.0,1,0,none,0,none,0,1,0,94.9,0.7254545454545456,2,Wednesday,10,42,4,15
